,date,power
1945,2006-12-18,0.382
1946,2006-12-18,0.38
1947,2006-12-18,0.382
1948,2006-12-18,0.372
1949,2006-12-18,0.372
1950,2006-12-18,0.218
1951,2006-12-18,0.204
1952,2006-12-18,0.204
1953,2006-12-18,0.206
1954,2006-12-18,0.208
1955,2006-12-18,0.21
1956,2006-12-18,0.21
1957,2006-12-18,0.34800000000000003
1958,2006-12-18,0.446
1959,2006-12-18,0.45
1960,2006-12-18,0.45399999999999996
1961,2006-12-18,0.45799999999999996
1962,2006-12-18,0.46199999999999997
1963,2006-12-18,0.46199999999999997
1964,2006-12-18,0.45999999999999996
1965,2006-12-18,0.45799999999999996
1966,2006-12-18,0.44599999999999995
1967,2006-12-18,0.44599999999999995
1968,2006-12-18,0.44799999999999995
1969,2006-12-18,0.44399999999999995
1970,2006-12-18,0.44599999999999995
1971,2006-12-18,0.44799999999999995
1972,2006-12-18,0.44999999999999996
1973,2006-12-18,0.44799999999999995
1974,2006-12-18,0.44999999999999996
1975,2006-12-18,0.44599999999999995
1976,2006-12-18,0.442
1977,2006-12-18,0.288
1978,2006-12-18,0.21
1979,2006-12-18,0.21
1980,2006-12-18,0.21
1981,2006-12-18,0.212
1982,2006-12-18,0.212
1983,2006-12-18,0.416
1984,2006-12-18,0.39599999999999996
1985,2006-12-18,0.39199999999999996
1986,2006-12-18,0.38599999999999995
1987,2006-12-18,0.38999999999999996
1988,2006-12-18,0.38599999999999995
1989,2006-12-18,0.38599999999999995
1990,2006-12-18,0.386
1991,2006-12-18,0.336
1992,2006-12-18,0.208
1993,2006-12-18,0.32
1994,2006-12-18,0.458
1995,2006-12-18,0.45
1996,2006-12-18,0.448
1997,2006-12-18,0.446
1998,2006-12-18,0.44999999999999996
1999,2006-12-18,0.45199999999999996
2000,2006-12-18,0.45399999999999996
2001,2006-12-18,0.45799999999999996
2002,2006-12-18,0.45599999999999996
2003,2006-12-18,0.44799999999999995
2004,2006-12-18,0.45199999999999996
2005,2006-12-18,0.45199999999999996
2006,2006-12-18,0.45199999999999996
2007,2006-12-18,0.45599999999999996
2008,2006-12-18,0.45599999999999996
2009,2006-12-18,0.44999999999999996
2010,2006-12-18,0.45199999999999996
2011,2006-12-18,0.45199999999999996
2012,2006-12-18,0.37
2013,2006-12-18,0.212
2014,2006-12-18,0.212
2015,2006-12-18,0.21
2016,2006-12-18,0.208
2017,2006-12-18,0.366
2018,2006-12-18,0.42
2019,2006-12-18,0.422
2020,2006-12-18,0.42
2021,2006-12-18,0.42
2022,2006-12-18,0.422
2023,2006-12-18,0.422
2024,2006-12-18,0.422
2025,2006-12-18,0.574
2026,2006-12-18,0.594
2027,2006-12-18,0.6
2028,2006-12-18,0.602
2029,2006-12-18,0.826
2030,2006-12-18,0.846
2031,2006-12-18,0.8420000000000001
2032,2006-12-18,0.8280000000000001
2033,2006-12-18,0.806
2034,2006-12-18,0.632
2035,2006-12-18,0.632
2036,2006-12-18,0.638
2037,2006-12-18,0.644
2038,2006-12-18,0.648
2039,2006-12-18,0.656
2040,2006-12-18,0.652
2041,2006-12-18,0.646
2042,2006-12-18,0.636
2043,2006-12-18,0.436
2044,2006-12-18,0.436
2045,2006-12-18,0.432
2046,2006-12-18,0.43
2047,2006-12-18,0.304
2048,2006-12-18,0.206
2049,2006-12-18,0.206
2050,2006-12-18,0.208
2051,2006-12-18,0.206
2052,2006-12-18,0.206
2053,2006-12-18,0.208
2054,2006-12-18,0.208
2055,2006-12-18,0.208
2056,2006-12-18,0.21
2057,2006-12-18,0.21
2058,2006-12-18,0.208
2059,2006-12-18,0.208
2060,2006-12-18,0.204
2061,2006-12-18,0.206
2062,2006-12-18,0.206
2063,2006-12-18,0.206
2064,2006-12-18,0.40599999999999997
2065,2006-12-18,0.454
2066,2006-12-18,0.446
2067,2006-12-18,0.448
2068,2006-12-18,0.584
2069,2006-12-18,0.63
2070,2006-12-18,0.624
2071,2006-12-18,0.628
2072,2006-12-18,0.62
2073,2006-12-18,0.616
2074,2006-12-18,0.62
2075,2006-12-18,0.626
2076,2006-12-18,0.634
2077,2006-12-18,0.474
2078,2006-12-18,0.438
2079,2006-12-18,0.432
2080,2006-12-18,0.436
2081,2006-12-18,0.366
2082,2006-12-18,0.21
2083,2006-12-18,0.21
2084,2006-12-18,0.21
2085,2006-12-18,0.21
2086,2006-12-18,0.21
2087,2006-12-18,0.21
2088,2006-12-18,0.212
2089,2006-12-18,0.21
2090,2006-12-18,0.21
2091,2006-12-18,0.24
2092,2006-12-18,1.368
2093,2006-12-18,1.358
2094,2006-12-18,1.342
2095,2006-12-18,1.326
2096,2006-12-18,1.312
2097,2006-12-18,1.306
2098,2006-12-18,1.352
2099,2006-12-18,1.528
2100,2006-12-18,1.5459999999999998
2101,2006-12-18,1.5419999999999998
2102,2006-12-18,1.54
2103,2006-12-18,1.544
2104,2006-12-18,1.5259999999999998
2105,2006-12-18,1.516
2106,2006-12-18,1.5179999999999998
2107,2006-12-18,1.5379999999999998
2108,2006-12-18,1.5179999999999998
2109,2006-12-18,1.506
2110,2006-12-18,1.5099999999999998
2111,2006-12-18,1.512
2112,2006-12-18,1.676
2113,2006-12-18,1.72
2114,2006-12-18,1.714
2115,2006-12-18,1.52
2116,2006-12-18,1.486
2117,2006-12-18,1.488
2118,2006-12-18,1.472
2119,2006-12-18,1.464
2120,2006-12-18,1.4460000000000002
2121,2006-12-18,1.306
2122,2006-12-18,1.302
2123,2006-12-18,1.304
2124,2006-12-18,1.308
2125,2006-12-18,1.316
2126,2006-12-18,1.328
2127,2006-12-18,1.334
2128,2006-12-18,1.33
2129,2006-12-18,1.332
2130,2006-12-18,1.334
2131,2006-12-18,1.496
2132,2006-12-18,1.6059999999999999
2133,2006-12-18,0.68
2134,2006-12-18,0.672
2135,2006-12-18,0.662
2136,2006-12-18,0.662
2137,2006-12-18,0.65
2138,2006-12-18,0.646
2139,2006-12-18,0.646
2140,2006-12-18,0.646
2141,2006-12-18,0.644
2142,2006-12-18,0.64
2143,2006-12-18,0.64
2144,2006-12-18,0.644
2145,2006-12-18,0.64
2146,2006-12-18,0.626
2147,2006-12-18,0.632
2148,2006-12-18,0.45599999999999996
2149,2006-12-18,0.39999999999999997
2150,2006-12-18,0.40199999999999997
2151,2006-12-18,0.40399999999999997
2152,2006-12-18,0.40599999999999997
2153,2006-12-18,0.402
2154,2006-12-18,0.394
2155,2006-12-18,0.39799999999999996
2156,2006-12-18,0.36
2157,2006-12-18,0.388
2158,2006-12-18,0.386
2159,2006-12-18,0.382
2160,2006-12-18,0.38799999999999996
2161,2006-12-18,0.38599999999999995
2162,2006-12-18,0.39599999999999996
2163,2006-12-18,0.39799999999999996
2164,2006-12-18,0.302
2165,2006-12-18,0.31
2166,2006-12-18,0.45
2167,2006-12-18,0.446
2168,2006-12-18,0.448
2169,2006-12-18,0.446
2170,2006-12-18,0.45599999999999996
2171,2006-12-18,0.452
2172,2006-12-18,0.442
2173,2006-12-18,0.434
2174,2006-12-18,0.436
2175,2006-12-18,0.434
2176,2006-12-18,0.434
2177,2006-12-18,0.432
2178,2006-12-18,0.438
2179,2006-12-18,0.44399999999999995
2180,2006-12-18,0.44
2181,2006-12-18,0.218
2182,2006-12-18,0.208
2183,2006-12-18,0.208
2184,2006-12-18,0.206
2185,2006-12-18,0.214
2186,2006-12-18,0.214
2187,2006-12-18,0.214
2188,2006-12-18,0.214
2189,2006-12-18,0.212
2190,2006-12-18,0.212
2191,2006-12-18,0.212
2192,2006-12-18,0.212
2193,2006-12-18,0.206
2194,2006-12-18,0.208
2195,2006-12-18,0.214
2196,2006-12-18,0.214
2197,2006-12-18,0.216
2198,2006-12-18,0.246
2199,2006-12-18,0.462
2200,2006-12-18,0.5660000000000001
2201,2006-12-18,0.632
2202,2006-12-18,0.632
2203,2006-12-18,0.632
2204,2006-12-18,0.634
2205,2006-12-18,0.636
2206,2006-12-18,0.628
2207,2006-12-18,0.624
2208,2006-12-18,0.622
2209,2006-12-18,0.448
2210,2006-12-18,0.438
2211,2006-12-18,0.442
2212,2006-12-18,0.438
2213,2006-12-18,0.424
2214,2006-12-18,0.216
2215,2006-12-18,0.216
2216,2006-12-18,0.216
2217,2006-12-18,0.214
2218,2006-12-18,0.216
2219,2006-12-18,0.218
2220,2006-12-18,0.214
2221,2006-12-18,0.214
2222,2006-12-18,0.214
2223,2006-12-18,0.21
2224,2006-12-18,0.21
2225,2006-12-18,0.21
2226,2006-12-18,0.212
2227,2006-12-18,0.21
2228,2006-12-18,0.21
2229,2006-12-18,0.21
2230,2006-12-18,0.212
2231,2006-12-18,0.24
2232,2006-12-18,0.45
2233,2006-12-18,0.446
2234,2006-12-18,0.444
2235,2006-12-18,0.442
2236,2006-12-18,0.446
2237,2006-12-18,0.45
2238,2006-12-18,0.446
2239,2006-12-18,0.472
2240,2006-12-18,0.526
2241,2006-12-18,0.7000000000000001
2242,2006-12-18,3.53
2243,2006-12-18,4.92
2244,2006-12-18,2.108
2245,2006-12-18,1.966
2246,2006-12-18,1.918
2247,2006-12-18,1.34
2248,2006-12-18,2.3160000000000003
2249,2006-12-18,2.922
2250,2006-12-18,1.01
2251,2006-12-18,0.856
2252,2006-12-18,0.852
2253,2006-12-18,0.892
2254,2006-12-18,0.9119999999999999
2255,2006-12-18,0.8400000000000001
2256,2006-12-18,0.8300000000000001
2257,2006-12-18,0.8320000000000001
2258,2006-12-18,0.8140000000000001
2259,2006-12-18,0.81
2260,2006-12-18,0.8160000000000001
2261,2006-12-18,0.8180000000000001
2262,2006-12-18,0.8200000000000001
2263,2006-12-18,0.8440000000000001
2264,2006-12-18,0.9059999999999999
2265,2006-12-18,1.082
2266,2006-12-18,1.128
2267,2006-12-18,1.148
2268,2006-12-18,1.126
2269,2006-12-18,1.1139999999999999
2270,2006-12-18,1.128
2271,2006-12-18,1.128
2272,2006-12-18,1.134
2273,2006-12-18,1.136
2274,2006-12-18,1.156
2275,2006-12-18,2.46
2276,2006-12-18,3.1
2277,2006-12-18,3.56
2278,2006-12-18,3.62
2279,2006-12-18,3.6140000000000003
2280,2006-12-18,3.386
2281,2006-12-18,3.33
2282,2006-12-18,3.348
2283,2006-12-18,3.31
2284,2006-12-18,3.32
2285,2006-12-18,3.398
2286,2006-12-18,3.412
2287,2006-12-18,3.444
2288,2006-12-18,3.598
2289,2006-12-18,3.824
2290,2006-12-18,3.9499999999999997
2291,2006-12-18,3.908
2292,2006-12-18,4.096
2293,2006-12-18,4.106
2294,2006-12-18,4.0680000000000005
2295,2006-12-18,4.08
2296,2006-12-18,4.072
2297,2006-12-18,4.022
2298,2006-12-18,4.058
2299,2006-12-18,5.340000000000001
2300,2006-12-18,4.988
2301,2006-12-18,2.8800000000000003
2302,2006-12-18,2.814
2303,2006-12-18,3.29
2304,2006-12-18,4.094
2305,2006-12-18,3.788
2306,2006-12-18,2.346
2307,2006-12-18,2.486
2308,2006-12-18,2.32
2309,2006-12-18,2.51
2310,2006-12-18,2.646
2311,2006-12-18,2.326
2312,2006-12-18,2.37
2313,2006-12-18,2.918
2314,2006-12-18,2.396
2315,2006-12-18,2.2800000000000002
2316,2006-12-18,2.122
2317,2006-12-18,1.74
2318,2006-12-18,1.522
2319,2006-12-18,1.508
2320,2006-12-18,1.354
2321,2006-12-18,1.33
2322,2006-12-18,1.322
2323,2006-12-18,2.918
2324,2006-12-18,3.54
2325,2006-12-18,3.566
2326,2006-12-18,3.538
2327,2006-12-18,3.562
2328,2006-12-18,3.554
2329,2006-12-18,3.5340000000000003
2330,2006-12-18,3.518
2331,2006-12-18,3.742
2332,2006-12-18,3.8440000000000003
2333,2006-12-18,3.802
2334,2006-12-18,3.822
2335,2006-12-18,3.802
2336,2006-12-18,2.06
2337,2006-12-18,1.674
2338,2006-12-18,1.694
2339,2006-12-18,1.68
2340,2006-12-18,1.6079999999999999
2341,2006-12-18,1.508
2342,2006-12-18,1.512
2343,2006-12-18,1.508
2344,2006-12-18,1.512
2345,2006-12-18,1.502
2346,2006-12-18,1.498
2347,2006-12-18,1.304
2348,2006-12-18,1.308
2349,2006-12-18,1.302
2350,2006-12-18,1.306
2351,2006-12-18,1.306
2352,2006-12-18,1.308
2353,2006-12-18,1.316
2354,2006-12-18,1.322
2355,2006-12-18,1.322
2356,2006-12-18,1.322
2357,2006-12-18,1.312
2358,2006-12-18,1.282
2359,2006-12-18,1.324
2360,2006-12-18,1.318
2361,2006-12-18,1.33
2362,2006-12-18,1.32
2363,2006-12-18,1.326
2364,2006-12-18,1.324
2365,2006-12-18,1.502
2366,2006-12-18,1.5419999999999998
2367,2006-12-18,1.4900000000000002
2368,2006-12-18,1.512
2369,2006-12-18,3.1559999999999997
2370,2006-12-18,3.6199999999999997
2371,2006-12-18,3.638
2372,2006-12-18,3.804
2373,2006-12-18,3.826
2374,2006-12-18,3.934
2375,2006-12-18,3.9659999999999997
2376,2006-12-18,3.984
2377,2006-12-18,4.0
2378,2006-12-18,4.0
2379,2006-12-18,3.9859999999999998
2380,2006-12-18,3.868
2381,2006-12-18,3.738
2382,2006-12-18,3.77
2383,2006-12-18,2.182
2384,2006-12-18,1.4140000000000001
2385,2006-12-18,1.4000000000000001
2386,2006-12-18,1.3900000000000001
2387,2006-12-18,1.4360000000000002
2388,2006-12-18,1.3980000000000001
2389,2006-12-18,1.3860000000000001
2390,2006-12-18,1.3860000000000001
2391,2006-12-18,1.3920000000000001
2392,2006-12-18,1.3960000000000001
2393,2006-12-18,1.4080000000000001
2394,2006-12-18,1.4220000000000002
2395,2006-12-18,1.4220000000000002
2396,2006-12-18,1.4220000000000002
2397,2006-12-18,1.296
2398,2006-12-18,1.262
2399,2006-12-18,1.4380000000000002
2400,2006-12-18,1.4720000000000002
2401,2006-12-18,1.4600000000000002
2402,2006-12-18,1.4360000000000002
2403,2006-12-18,1.4140000000000001
2404,2006-12-18,1.3920000000000001
2405,2006-12-18,1.4060000000000001
2406,2006-12-18,1.4120000000000001
2407,2006-12-18,1.4120000000000001
2408,2006-12-18,1.3900000000000001
2409,2006-12-18,1.3820000000000001
2410,2006-12-18,1.3860000000000001
2411,2006-12-18,1.3940000000000001
2412,2006-12-18,1.4000000000000001
2413,2006-12-18,1.4040000000000001
2414,2006-12-18,1.25
2415,2006-12-18,1.25
2416,2006-12-18,1.216
2417,2006-12-18,1.296
2418,2006-12-18,1.372
2419,2006-12-18,1.36
2420,2006-12-18,1.354
2421,2006-12-18,1.356
2422,2006-12-18,1.36
2423,2006-12-18,1.352
2424,2006-12-18,1.352
2425,2006-12-18,1.344
2426,2006-12-18,1.278
2427,2006-12-18,1.234
2428,2006-12-18,1.236
2429,2006-12-18,1.24
2430,2006-12-18,1.244
2431,2006-12-18,1.242
2432,2006-12-18,1.248
2433,2006-12-18,1.316
2434,2006-12-18,1.4480000000000002
2435,2006-12-18,1.4420000000000002
2436,2006-12-18,1.4300000000000002
2437,2006-12-18,1.4180000000000001
2438,2006-12-18,1.4240000000000002
2439,2006-12-18,1.4360000000000002
2440,2006-12-18,1.4420000000000002
2441,2006-12-18,1.4380000000000002
2442,2006-12-18,1.4240000000000002
2443,2006-12-18,1.4280000000000002
2444,2006-12-18,1.4140000000000001
2445,2006-12-18,1.4240000000000002
2446,2006-12-18,1.4240000000000002
2447,2006-12-18,1.4200000000000002
2448,2006-12-18,1.284
2449,2006-12-18,1.252
2450,2006-12-18,1.258
2451,2006-12-18,1.246
2452,2006-12-18,1.246
2453,2006-12-18,1.24
2454,2006-12-18,1.238
2455,2006-12-18,1.238
2456,2006-12-18,1.222
2457,2006-12-18,1.24
2458,2006-12-18,1.252
2459,2006-12-18,1.296
2460,2006-12-18,1.3900000000000001
2461,2006-12-18,1.3960000000000001
2462,2006-12-18,1.3880000000000001
2463,2006-12-18,1.3980000000000001
2464,2006-12-18,1.3940000000000001
2465,2006-12-18,1.3960000000000001
2466,2006-12-18,1.3800000000000001
2467,2006-12-18,1.3940000000000001
2468,2006-12-18,1.492
2469,2006-12-18,1.484
2470,2006-12-18,1.4580000000000002
2471,2006-12-18,1.4460000000000002
2472,2006-12-18,1.4480000000000002
2473,2006-12-18,1.4500000000000002
2474,2006-12-18,1.4480000000000002
2475,2006-12-18,1.4340000000000002
2476,2006-12-18,1.4400000000000002
2477,2006-12-18,1.4500000000000002
2478,2006-12-18,1.4400000000000002
2479,2006-12-18,1.4320000000000002
2480,2006-12-18,1.4420000000000002
2481,2006-12-18,1.4480000000000002
2482,2006-12-18,1.4500000000000002
2483,2006-12-18,1.4020000000000001
2484,2006-12-18,1.254
2485,2006-12-18,1.248
2486,2006-12-18,1.25
2487,2006-12-18,1.258
2488,2006-12-18,1.27
2489,2006-12-18,1.266
2490,2006-12-18,1.266
2491,2006-12-18,1.26
2492,2006-12-18,1.272
2493,2006-12-18,1.268
2494,2006-12-18,1.26
2495,2006-12-18,1.254
2496,2006-12-18,1.254
2497,2006-12-18,1.244
2498,2006-12-18,1.248
2499,2006-12-18,1.258
2500,2006-12-18,1.3980000000000001
2501,2006-12-18,1.4100000000000001
2502,2006-12-18,1.5439999999999998
2503,2006-12-18,1.5899999999999999
2504,2006-12-18,1.688
2505,2006-12-18,1.828
2506,2006-12-18,1.824
2507,2006-12-18,1.818
2508,2006-12-18,1.818
2509,2006-12-18,1.806
2510,2006-12-18,1.82
2511,2006-12-18,1.808
2512,2006-12-18,1.652
2513,2006-12-18,1.628
2514,2006-12-18,1.6139999999999999
2515,2006-12-18,1.6019999999999999
2516,2006-12-18,1.5959999999999999
2517,2006-12-18,1.6239999999999999
2518,2006-12-18,1.918
2519,2006-12-18,1.958
2520,2006-12-18,1.6940000000000002
2521,2006-12-18,1.6720000000000002
2522,2006-12-18,1.6680000000000001
2523,2006-12-18,1.582
2524,2006-12-18,1.316
2525,2006-12-18,1.498
2526,2006-12-18,1.6380000000000001
2527,2006-12-18,1.6540000000000001
2528,2006-12-18,1.6340000000000001
2529,2006-12-18,1.6500000000000001
2530,2006-12-18,1.6520000000000001
2531,2006-12-18,1.6580000000000001
2532,2006-12-18,1.6600000000000001
2533,2006-12-18,1.68
2534,2006-12-18,1.69
2535,2006-12-18,1.682
2536,2006-12-18,1.682
2537,2006-12-18,1.682
2538,2006-12-18,1.6740000000000002
2539,2006-12-18,1.6700000000000002
2540,2006-12-18,1.6760000000000002
2541,2006-12-18,1.698
2542,2006-12-18,1.804
2543,2006-12-18,1.966
2544,2006-12-18,1.962
2545,2006-12-18,1.968
2546,2006-12-18,1.966
2547,2006-12-18,1.978
2548,2006-12-18,1.982
2549,2006-12-18,1.972
2550,2006-12-18,1.962
2551,2006-12-18,1.956
2552,2006-12-18,1.922
2553,2006-12-18,1.8
2554,2006-12-18,1.806
2555,2006-12-18,1.818
2556,2006-12-18,1.686
2557,2006-12-18,1.6780000000000002
2558,2006-12-18,1.6740000000000002
2559,2006-12-18,1.6720000000000002
2560,2006-12-18,1.6760000000000002
2561,2006-12-18,1.6740000000000002
2562,2006-12-18,1.6800000000000002
2563,2006-12-18,1.69
2564,2006-12-18,1.638
2565,2006-12-18,1.65
2566,2006-12-18,1.64
2567,2006-12-18,1.642
2568,2006-12-18,1.626
2569,2006-12-18,1.628
2570,2006-12-18,1.626
2571,2006-12-18,1.63
2572,2006-12-18,1.624
2573,2006-12-18,1.63
2574,2006-12-18,1.638
2575,2006-12-18,1.636
2576,2006-12-18,1.618
2577,2006-12-18,1.622
2578,2006-12-18,1.756
2579,2006-12-18,1.838
2580,2006-12-18,1.7220000000000002
2581,2006-12-18,1.792
2582,2006-12-18,2.4459999999999997
2583,2006-12-18,2.23
2584,2006-12-18,1.6300000000000001
2585,2006-12-18,2.822
2586,2006-12-18,2.468
2587,2006-12-18,3.38
2588,2006-12-18,3.6319999999999997
2589,2006-12-18,3.5940000000000003
2590,2006-12-18,3.532
2591,2006-12-18,3.4979999999999998
2592,2006-12-18,3.4659999999999997
2593,2006-12-18,3.012
2594,2006-12-18,1.542
2595,2006-12-18,1.434
2596,2006-12-18,1.38
2597,2006-12-18,1.378
2598,2006-12-18,1.388
2599,2006-12-18,1.406
2600,2006-12-18,1.41
2601,2006-12-18,1.412
2602,2006-12-18,1.412
2603,2006-12-18,1.414
2604,2006-12-18,1.408
2605,2006-12-18,1.41
2606,2006-12-18,1.416
2607,2006-12-18,1.422
2608,2006-12-18,1.42
2609,2006-12-18,1.41
2610,2006-12-18,1.41
2611,2006-12-18,1.412
2612,2006-12-18,1.408
2613,2006-12-18,1.402
2614,2006-12-18,1.394
2615,2006-12-18,1.538
2616,2006-12-18,1.622
2617,2006-12-18,1.622
2618,2006-12-18,1.614
2619,2006-12-18,1.564
2620,2006-12-18,1.764
2621,2006-12-18,1.8900000000000001
2622,2006-12-18,1.8860000000000001
2623,2006-12-18,1.8820000000000001
2624,2006-12-18,1.8780000000000001
2625,2006-12-18,1.876
2626,2006-12-18,1.978
2627,2006-12-18,2.08
2628,2006-12-18,2.2279999999999998
2629,2006-12-18,2.286
2630,2006-12-18,2.1420000000000003
2631,2006-12-18,2.068
2632,2006-12-18,2.0580000000000003
2633,2006-12-18,2.06
2634,2006-12-18,2.0460000000000003
2635,2006-12-18,2.056
2636,2006-12-18,2.0540000000000003
2637,2006-12-18,2.052
2638,2006-12-18,1.8940000000000001
2639,2006-12-18,1.8840000000000001
2640,2006-12-18,1.8800000000000001
2641,2006-12-18,1.8840000000000001
2642,2006-12-18,1.84
2643,2006-12-18,1.83
2644,2006-12-18,1.832
2645,2006-12-18,1.84
2646,2006-12-18,1.85
2647,2006-12-18,1.852
2648,2006-12-18,1.734
2649,2006-12-18,1.586
2650,2006-12-18,1.578
2651,2006-12-18,1.716
2652,2006-12-18,1.8860000000000001
2653,2006-12-18,1.824
2654,2006-12-18,1.814
2655,2006-12-18,1.814
2656,2006-12-18,1.802
2657,2006-12-18,1.808
2658,2006-12-18,1.802
2659,2006-12-18,1.792
2660,2006-12-18,1.782
2661,2006-12-18,1.78
2662,2006-12-18,1.784
2663,2006-12-18,1.786
2664,2006-12-18,1.788
2665,2006-12-18,1.782
2666,2006-12-18,1.794
2667,2006-12-18,1.862
2668,2006-12-18,1.758
2669,2006-12-18,1.754
2670,2006-12-18,1.752
2671,2006-12-18,1.748
2672,2006-12-18,1.75
2673,2006-12-18,0.84
2674,2006-12-18,0.568
2675,2006-12-18,0.49
2676,2006-12-18,0.696
2677,2006-12-18,1.59
2678,2006-12-18,1.442
2679,2006-12-18,1.426
2680,2006-12-18,1.404
2681,2006-12-18,1.398
2682,2006-12-18,1.41
2683,2006-12-18,1.404
2684,2006-12-18,1.592
2685,2006-12-18,1.594
2686,2006-12-18,1.594
2687,2006-12-18,1.606
2688,2006-12-18,1.616
2689,2006-12-18,1.632
2690,2006-12-18,1.81
2691,2006-12-18,1.802
2692,2006-12-18,1.8
2693,2006-12-18,1.81
2694,2006-12-18,1.9140000000000001
2695,2006-12-18,1.99
2696,2006-12-18,1.966
2697,2006-12-18,1.9520000000000002
2698,2006-12-18,1.9460000000000002
2699,2006-12-18,1.9580000000000002
2700,2006-12-18,1.966
2701,2006-12-18,1.972
2702,2006-12-18,1.9540000000000002
2703,2006-12-18,1.9640000000000002
2704,2006-12-18,1.9480000000000002
2705,2006-12-18,1.794
2706,2006-12-18,1.796
2707,2006-12-18,1.938
2708,2006-12-18,1.94
2709,2006-12-18,1.942
2710,2006-12-18,1.948
2711,2006-12-18,1.956
2712,2006-12-18,1.958
2713,2006-12-18,1.974
2714,2006-12-18,1.968
2715,2006-12-18,1.958
2716,2006-12-18,1.964
2717,2006-12-18,1.858
2718,2006-12-18,1.826
2719,2006-12-18,1.822
2720,2006-12-18,1.828
2721,2006-12-18,1.82
2722,2006-12-18,1.818
2723,2006-12-18,1.812
2724,2006-12-18,1.804
2725,2006-12-18,1.798
2726,2006-12-18,1.814
2727,2006-12-18,1.87
2728,2006-12-18,2.036
2729,2006-12-18,2.038
2730,2006-12-18,2.03
2731,2006-12-18,2.018
2732,2006-12-18,1.998
2733,2006-12-18,1.99
2734,2006-12-18,1.978
2735,2006-12-18,1.98
2736,2006-12-18,1.978
2737,2006-12-18,1.976
2738,2006-12-18,2.1799999999999997
2739,2006-12-18,2.152
2740,2006-12-18,1.984
2741,2006-12-18,1.982
2742,2006-12-18,1.88
2743,2006-12-18,2.12
2744,2006-12-18,2.116
2745,2006-12-18,1.764
2746,2006-12-18,1.794
2747,2006-12-18,1.71
2748,2006-12-18,1.772
2749,2006-12-18,1.774
2750,2006-12-18,1.774
2751,2006-12-18,1.778
2752,2006-12-18,1.776
2753,2006-12-18,1.772
2754,2006-12-18,1.754
2755,2006-12-18,1.746
2756,2006-12-18,1.748
2757,2006-12-18,1.634
2758,2006-12-18,1.62
2759,2006-12-18,1.626
2760,2006-12-18,1.626
2761,2006-12-18,1.62
2762,2006-12-18,1.734
2763,2006-12-18,1.834
2764,2006-12-18,1.8880000000000001
2765,2006-12-18,2.064
2766,2006-12-18,2.3160000000000003
2767,2006-12-18,2.272
2768,2006-12-18,2.056
2769,2006-12-18,2.0420000000000003
2770,2006-12-18,2.0420000000000003
2771,2006-12-18,2.0420000000000003
2772,2006-12-18,2.048
2773,2006-12-18,2.048
2774,2006-12-18,2.052
2775,2006-12-18,2.064
2776,2006-12-18,2.042
2777,2006-12-18,2.0460000000000003
2778,2006-12-18,2.058
2779,2006-12-18,2.066
2780,2006-12-18,1.93
2781,2006-12-18,1.804
2782,2006-12-18,1.796
2783,2006-12-18,1.776
2784,2006-12-18,1.782
2785,2006-12-18,1.784
2786,2006-12-18,1.78
2787,2006-12-18,1.81
2788,2006-12-18,1.794
2789,2006-12-18,1.788
2790,2006-12-18,1.786
2791,2006-12-18,1.792
2792,2006-12-18,1.794
2793,2006-12-18,1.776
2794,2006-12-18,1.76
2795,2006-12-18,1.754
2796,2006-12-18,1.76
2797,2006-12-18,1.628
2798,2006-12-18,1.622
2799,2006-12-18,1.616
2800,2006-12-18,1.61
2801,2006-12-18,1.608
2802,2006-12-18,1.614
2803,2006-12-18,1.662
2804,2006-12-18,1.836
2805,2006-12-18,1.834
2806,2006-12-18,1.828
2807,2006-12-18,1.84
2808,2006-12-18,1.848
2809,2006-12-18,1.85
2810,2006-12-18,1.844
2811,2006-12-18,1.83
2812,2006-12-18,1.83
2813,2006-12-18,1.834
2814,2006-12-18,1.804
2815,2006-12-18,1.804
2816,2006-12-18,1.824
2817,2006-12-18,1.842
2818,2006-12-18,1.75
2819,2006-12-18,1.648
2820,2006-12-18,1.646
2821,2006-12-18,1.646
2822,2006-12-18,1.646
2823,2006-12-18,1.638
2824,2006-12-18,1.644
2825,2006-12-18,1.638
2826,2006-12-18,1.642
2827,2006-12-18,1.778
2828,2006-12-18,1.796
2829,2006-12-18,2.794
2830,2006-12-18,3.126
2831,2006-12-18,3.114
2832,2006-12-18,3.2039999999999997
2833,2006-12-18,3.176
2834,2006-12-18,3.13
2835,2006-12-18,3.098
2836,2006-12-18,3.094
2837,2006-12-18,1.628
2838,2006-12-18,2.456
2839,2006-12-18,2.936
2840,2006-12-18,2.928
2841,2006-12-18,3.072
2842,2006-12-18,3.36
2843,2006-12-18,3.318
2844,2006-12-18,2.9640000000000004
2845,2006-12-18,2.91
2846,2006-12-18,3.1759999999999997
2847,2006-12-18,3.1399999999999997
2848,2006-12-18,1.834
2849,2006-12-18,1.856
2850,2006-12-18,1.9320000000000002
2851,2006-12-18,2.028
2852,2006-12-18,2.004
2853,2006-12-18,1.99
2854,2006-12-18,1.9620000000000002
2855,2006-12-18,2.034
2856,2006-12-18,1.804
2857,2006-12-18,1.764
2858,2006-12-18,1.752
2859,2006-12-18,1.744
2860,2006-12-18,1.752
2861,2006-12-18,1.732
2862,2006-12-18,1.736
2863,2006-12-18,1.746
2864,2006-12-18,1.742
